Date,Close,Open,High,Low,Volume,Change
"Jun 08, 2007",382,385.5,388.5,376.5,117.58K,-0.71%
"Jun 07, 2007",384.75,375.25,386.5,372,117.83K,2.67%
"Jun 06, 2007",374.75,380.25,384,371.25,122.01K,-1.45%
"Jun 05, 2007",380.25,384,390,377,120.36K,-0.91%
"Jun 04, 2007",383.75,385,389.4,383,81.29K,-0.78%
"Jun 01, 2007",386.75,390,395,385.5,100.01K,-0.90%
"May 31, 2007",390.25,383,395.75,380.5,149.04K,2.09%
"May 30, 2007",382.25,364,384.75,363.5,142.79K,4.80%
"May 29, 2007",364.75,374.25,376,363.25,94.94K,-2.99%
"May 25, 2007",376,376,379.75,370.75,79.33K,-0.13%
"May 24, 2007",376.5,369.5,378.25,369.25,85.06K,2.17%
"May 23, 2007",368.5,369.25,374.75,367.25,80.65K,-0.27%
"May 22, 2007",369.5,377,380.5,367.75,106.63K,-3.02%
"May 21, 2007",381,370.25,382.75,368.25,83.76K,2.63%
"May 18, 2007",371.25,377.25,381.25,370,81.13K,-0.47%
"May 17, 2007",373,376.5,378.75,371,109.44K,-0.80%
"May 16, 2007",376,370.5,377.75,368.5,113.44K,1.21%
"May 15, 2007",371.5,358.5,374.5,355.25,96.18K,3.77%
"May 14, 2007",358,361,363,357,1.03K,-0.83%
"May 11, 2007",361,345.25,361.75,343.5,5.25K,4.41%
"May 10, 2007",345.75,359.25,360,345,2.78K,-3.22%
"May 09, 2007",357.25,352,358,351.75,7.24K,0.99%
"May 08, 2007",353.75,365.25,365.25,352,10.92K,-4.26%
"May 07, 2007",369.5,382,390,367.5,7.09K,-3.08%
"May 04, 2007",381.25,380,382.75,376.25,15.84K,0.39%
"May 03, 2007",379.75,370.75,386.75,370,15.68K,2.08%
"May 02, 2007",372,366.75,373.75,365,19.96K,1.22%
"May 01, 2007",367.5,364.75,368,353.75,29.07K,2.65%
"Apr 30, 2007",358,362.5,362.5,352.25,39.35K,-1.72%
"Apr 27, 2007",364.25,365.75,366,357.25,71.82K,-0.14%
"Apr 26, 2007",364.75,373.5,378.75,359.5,56.25K,-1.75%
"Apr 25, 2007",371.25,361,380.5,361,59.98K,2.98%
"Apr 24, 2007",360.5,354.5,361.75,352,53.12K,2.34%
"Apr 23, 2007",352.25,358.25,358.5,349.25,49.23K,-2.29%
"Apr 20, 2007",360.5,371,376,358.5,60.18K,-2.90%
"Apr 19, 2007",371.25,363.75,373,361.5,74.30K,2.13%
"Apr 18, 2007",363.5,354,366.5,351,77.98K,2.90%
"Apr 17, 2007",353.25,369,369.75,352.25,59.60K,-3.02%
"Apr 16, 2007",364.25,366.5,369,360.5,64.81K,-1.29%
"Apr 13, 2007",369,360.75,369.75,355,114.97K,2.86%
"Apr 12, 2007",358.75,359.5,361.5,349,172.00K,-0.55%
"Apr 11, 2007",360.75,368.25,372.5,359,123.30K,-2.24%
"Apr 10, 2007",369,364.75,374.25,357.25,136.56K,1.51%
"Apr 09, 2007",363.5,375.5,385.25,360.5,135.53K,-0.68%
"Apr 05, 2007",366,359.75,367.5,357.25,63.87K,1.88%
"Apr 04, 2007",359.25,347,363.75,347,114.77K,3.75%
"Apr 03, 2007",346.25,356,359.25,343,159.84K,-2.40%
"Apr 02, 2007",354.75,357,359.5,354.5,112.29K,-5.27%
"Mar 30, 2007",374.5,394,397.75,374.5,50.30K,-5.07%
"Mar 29, 2007",394.5,388,398,385,98.18K,1.54%
"Mar 28, 2007",388.5,392.75,396.25,384.5,98.24K,-1.02%
"Mar 27, 2007",392.5,391.75,394,387,81.60K,0.38%
"Mar 26, 2007",391,400.5,403,385,111.67K,-3.04%
"Mar 23, 2007",403.25,410,412.5,402.5,85.48K,-1.53%
"Mar 22, 2007",409.5,409.75,410.5,406,56.13K,-0.06%
"Mar 21, 2007",409.75,406.25,411.5,403.75,98.40K,1.11%
"Mar 20, 2007",405.25,398.5,406,395,106.97K,1.82%
"Mar 19, 2007",398,400.25,404,393.25,107.66K,-0.38%
"Mar 16, 2007",399.5,397,405.5,392.25,134.14K,0.44%
"Mar 15, 2007",397.75,405,408.75,397.25,96.37K,2.12%
"Mar 14, 2007",389.5,395.5,396,388,0.86K,-1.89%
"Mar 13, 2007",397,398.5,402.5,392.5,2.01K,-0.69%
"Mar 12, 2007",399.75,408.25,408.5,397,4.83K,-2.08%
"Mar 09, 2007",408.25,412.5,414,407,7.25K,-0.91%
"Mar 08, 2007",412,415.5,419,411,13.30K,-0.90%
"Mar 07, 2007",415.75,410.5,418,409.25,9.38K,0.79%
"Mar 06, 2007",412.5,417.25,420.25,411.75,12.27K,-1.14%
"Mar 05, 2007",417.25,410,418,402.5,18.89K,1.52%
"Mar 02, 2007",411,417.25,419.25,408.25,22.50K,-1.50%
"Mar 01, 2007",417.25,425.75,428.5,405.75,31.85K,-1.88%
"Feb 28, 2007",425.25,411,426,409.25,45.94K,3.47%
"Feb 27, 2007",411,425.25,425.75,405.75,97.63K,-3.41%
"Feb 26, 2007",425.5,430.25,437.25,425,88.80K,-1.10%
"Feb 23, 2007",430.25,433,434.5,428,67.46K,-0.98%
"Feb 22, 2007",434.5,425.5,435.25,425,91.38K,1.94%
"Feb 21, 2007",426.25,415.5,428.25,413.25,100.56K,2.65%
"Feb 20, 2007",415.25,416.75,420,414,125.59K,-0.42%
"Feb 16, 2007",417,408.75,418,405.75,104.08K,2.33%
"Feb 15, 2007",407.5,408.75,412.75,404.75,119.73K,-0.18%
"Feb 14, 2007",408.25,412,414,405.25,122.06K,-0.67%
"Feb 13, 2007",411,404.25,411.75,403.25,111.38K,1.54%
"Feb 12, 2007",404.75,406.25,409.5,403,114.65K,-0.37%
"Feb 09, 2007",406.25,400.25,409.75,397.25,149.07K,1.63%
"Feb 08, 2007",399.75,393,401.25,392.75,141.17K,1.91%
"Feb 07, 2007",392.25,396.5,399.75,391.5,167.02K,-1.07%
"Feb 06, 2007",396.5,402,403.25,396.25,96.54K,-1.37%
"Feb 05, 2007",402,404,407,397.75,73.04K,0.00%
"Feb 02, 2007",402,398,405.75,394.5,99.60K,1.01%
"Feb 01, 2007",398,404.25,408.5,396.5,114.59K,-1.49%
"Jan 31, 2007",404,405.25,409.25,402.5,112.85K,-0.19%
"Jan 30, 2007",404.75,400,405.75,396,106.28K,1.19%
"Jan 29, 2007",400,406,407.75,396,103.62K,-1.36%
"Jan 26, 2007",405.5,407.75,408.75,402,85.78K,-0.37%
"Jan 25, 2007",407,402.25,407.5,398.75,119.29K,1.56%
"Jan 24, 2007",400.75,409,411,397.25,119.80K,-2.02%
"Jan 23, 2007",409,404.75,410.75,404.75,133.33K,1.18%
"Jan 22, 2007",404.25,405,409.25,399,109.30K,-0.61%
"Jan 19, 2007",406.75,412.5,414.5,405.75,122.92K,-1.33%
"Jan 18, 2007",412.25,411.5,418,405.25,152.00K,1.04%
"Jan 17, 2007",408,402.75,420.5,402.5,162.17K,1.24%
"Jan 16, 2007",403,416.5,416.5,402.5,233.40K,1.64%
"Jan 12, 2007",396.5,377,396.5,374.25,50.22K,5.31%
"Jan 11, 2007",376.5,362,380.25,362,176.83K,4.51%
"Jan 10, 2007",360.25,354,363.5,352.5,159.60K,1.62%
"Jan 09, 2007",354.5,362,363,354,189.19K,-2.48%
"Jan 08, 2007",363.5,369,369.75,361.25,96.05K,-1.29%
"Jan 05, 2007",368.25,361.25,368.75,359,116.00K,1.66%
"Jan 04, 2007",362.25,371,372.5,360.5,161.09K,-2.23%
"Jan 03, 2007",370.5,388,388.25,370.25,168.21K,-5.06%
"Jan 02, 2007",390.25,389.25,390.5,387.5,3.04K,0.00%
"Dec 29, 2006",390.25,388.25,391,387.5,56.59K,0.45%
"Dec 28, 2006",388.5,386.25,392,385.5,58.97K,0.45%
"Dec 27, 2006",386.75,388,389,383.5,56.13K,-0.32%
"Dec 26, 2006",388,385,389,384.5,58.26K,1.04%
"Dec 22, 2006",384,377.75,384.25,377.75,54.82K,1.65%
"Dec 21, 2006",377.75,373,378.5,372.75,72.70K,1.34%
"Dec 20, 2006",372.75,372.75,376,370,74.68K,-0.07%
"Dec 19, 2006",373,365.25,373.25,364,92.10K,1.98%
"Dec 18, 2006",365.75,368.75,369.75,362,80.19K,-0.88%
"Dec 15, 2006",369,371.75,372.5,366.5,70.49K,2.86%
"Dec 14, 2006",358.75,354,359.5,352,1.96K,1.20%
"Dec 13, 2006",354.5,359,359,351,8.74K,-1.25%
"Dec 12, 2006",359,356.25,361.5,355.5,7.66K,0.98%
"Dec 11, 2006",355.5,353,359.75,349,10.36K,0.35%
"Dec 08, 2006",354.25,355.75,360,353.25,12.83K,-1.19%
"Dec 07, 2006",358.5,350.75,359.5,349.25,12.58K,1.56%
"Dec 06, 2006",353,365.5,365.5,351.5,11.40K,-3.62%
"Dec 05, 2006",366.25,361.5,367,358,11.96K,0.96%
"Dec 04, 2006",362.75,373.75,373.75,359.5,13.69K,-3.01%
"Dec 01, 2006",374,376.75,377.75,371,25.34K,-0.80%
